Description,Destination,Date,Travel Transport,Hotel Stars,Nights,Feeding,Price,Info,Provider,Country,Room
Continental Hotel Hurghada,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,529.0,,Novaturas,Egiptas,Classic Side Sea View tipo kambarys
Continental Hotel Hurghada,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Classic Standard Sea View tipo kambarys
Continental Hotel Hurghada,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,565.0,,Novaturas,Egiptas,Classic Standard Garden View tipo kambarys
Continental Hotel Hurghada,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,575.0,,Novaturas,Egiptas,Classic Side Sea View tipo kambarys
Iberotel Casa Del Mar Resort (ex. Sentido Casa Del Mar Resort),"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,519.0,,Novaturas,Egiptas,Premium Deluxe tipo kambarys
Iberotel Casa Del Mar Resort (ex. Sentido Casa Del Mar Resort),"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,519.0,,Novaturas,Egiptas,Premium tipo kambarys
Iberotel Casa Del Mar Resort (ex. Sentido Casa Del Mar Resort),"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,649.0,,Novaturas,Egiptas,Family tipo kambarys
Iberotel Casa Del Mar Resort (ex. Sentido Casa Del Mar Resort),"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,719.0,,Novaturas,Egiptas,Premium Deluxe tipo kambarys
Iberotel Casa Del Mar Resort (ex. Sentido Casa Del Mar Resort),"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,719.0,,Novaturas,Egiptas,Premium tipo kambarys
Pickalbatros Jungle Aqua Park by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,519.0,,Novaturas,Egiptas,Standard Garden or Pool View tipo kambarys
Pickalbatros Jungle Aqua Park by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,529.0,,Novaturas,Egiptas,Bungalow Pool View tipo kambarys
Pickalbatros Jungle Aqua Park by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,569.0,,Novaturas,Egiptas,Family Room with Sliding Doors tipo kambarys
Pickalbatros Jungle Aqua Park by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,789.0,,Novaturas,Egiptas,Standard Garden or Pool View tipo kambarys
Pickalbatros Jungle Aqua Park by Neverland,"Hurgada., Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,4.0,4,Viskas įskaičiuota,790.0,,Novaturas,Egiptas,Standard Garden or Pool View tipo kambarys
Pickalbatros Albatros Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,519.0,,Novaturas,Egiptas,Standartinis kambarys
Pickalbatros Albatros Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,529.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys
Pickalbatros Albatros Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Standard Bunkbed Garden - tipo kambarys
Pickalbatros Albatros Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Standard Side Sea View tipo kambarys
Pickalbatros Albatros Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,539.0,,Novaturas,Egiptas,Standard Sea View tipo kambarys
Tropitel Sahl Hasheesh,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,519.0,,Novaturas,Egiptas,Deluxe tipo kambarys
Tropitel Sahl Hasheesh,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Deluxe Side Sea View tipo kambarys
Tropitel Sahl Hasheesh,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,555.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys
Tropitel Sahl Hasheesh,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,585.0,,Novaturas,Egiptas,Deluxe Club tipo kambarys
Tropitel Sahl Hasheesh,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,619.0,,Novaturas,Egiptas,Family tipo kambarys
Sol Y Mar Soma Beach,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,525.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys
Sol Y Mar Soma Beach,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,545.0,,Novaturas,Egiptas,Superior Family Garden View tipo kambarys
Sol Y Mar Soma Beach,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,545.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys
Sol Y Mar Soma Beach,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,565.0,,Novaturas,Egiptas,Superior Family Pool View tipo kambarys
Sol Y Mar Soma Beach,"Soma Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,565.0,,Novaturas,Egiptas,Superior Side Sea View tipo kambarys
The V Luxury Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,525.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys
The V Luxury Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,545.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys
The V Luxury Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,549.0,,Novaturas,Egiptas,Deluxe Garden or Pool View tipo kambarys
The V Luxury Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,559.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
The V Luxury Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,609.0,,Novaturas,Egiptas,Deluxe Swim-Up tipo kambarys
Steigenberger Makadi,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,529.0,,Novaturas,Egiptas,Superior Garden or Pool View tipo kambarys
Steigenberger Makadi,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Superior Garden or Pool View tipo kambarys
Steigenberger Makadi,"Madinat Makadis, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Pusryčiai ir vakarienė,730.0,,Novaturas,Egiptas,Superior Garden or Pool View tipo kambarys
Steigenberger Makadi,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,739.0,,Novaturas,Egiptas,Superior Garden or Pool View tipo kambarys
Steigenberger Makadi,"Madinat Makadis, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,779.0,,Novaturas,Egiptas,Superior Garden or Pool View tipo kambarys
Sultan Bey Hotel El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,529.0,,Novaturas,Egiptas,Standartinis kambarys
Sultan Bey Hotel El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,569.0,,Novaturas,Egiptas,Deluxe tipo kambarys
Sultan Bey Hotel El Gouna,"El Guna, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,4.0,4,Viskas įskaičiuota,736.0,,Novaturas,Egiptas,Standartinis kambarys
Sultan Bey Hotel El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,749.0,,Novaturas,Egiptas,Standartinis kambarys
Sultan Bey Hotel El Gouna,"El Guna, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,779.0,,Novaturas,Egiptas,Standartinis kambarys
Cleopatra Luxury Resort,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Standard Garden View tipo kambarys
Cleopatra Luxury Resort,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,569.0,,Novaturas,Egiptas,Premium Deluxe tipo kambarys
Cleopatra Luxury Resort,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,569.0,,Novaturas,Egiptas,Standard Sea View tipo kambarys
Cleopatra Luxury Resort,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,619.0,,Novaturas,Egiptas,Premium Deluxe Front tipo kambarys
Cleopatra Luxury Resort,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,649.0,,Novaturas,Egiptas,Junior Suite tipo kambarys
Meraki Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Gypster Garden View tipo kambarys
Meraki Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,539.0,,Novaturas,Egiptas,Gypster Side Sea View tipo kambarys
Meraki Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,549.0,,Novaturas,Egiptas,Gypster Sea View tipo kambarys
Meraki Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,555.0,,Novaturas,Egiptas,Merakiloius Garden View tipo kambarys
Meraki Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,559.0,,Novaturas,Egiptas,Merakiloius Partial Sea View/Sea View tipo kamb.
Pickalbatros Citadel Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Standard Sea View tipo kambarys
Pickalbatros Citadel Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,555.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Pickalbatros Citadel Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,605.0,,Novaturas,Egiptas,Family Sea View tipo kambarys
Pickalbatros Citadel Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,756.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Pickalbatros Citadel Resort,"Sal Hašišas, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,759.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Sentido Mamlouk Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Standartinis kambarys
Sentido Mamlouk Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Family Bunkbed tipo kambarys
Sentido Mamlouk Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Family Suite Garden View tipo kambarys
Sentido Mamlouk Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,629.0,,Novaturas,Egiptas,Family Suite Pool View tipo kambarys
Sentido Mamlouk Palace Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,639.0,,Novaturas,Egiptas,Junior Suite tipo kambarys
Titanic Royal Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,535.0,,Novaturas,Egiptas,Standartinis kambarys
Titanic Royal Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,585.0,,Novaturas,Egiptas,Swim-Up tipo kambarys
Titanic Royal Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Family tipo kambarys
Titanic Royal Resort,"Hurgada., Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,740.0,,Novaturas,Egiptas,Standartinis kambarys
Titanic Royal Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,755.0,,Novaturas,Egiptas,Standartinis kambarys
Jaz Aquaviva,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,539.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys
Jaz Aquaviva,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,549.0,,Novaturas,Egiptas,Superior Deluxe Garden View tipo kambarys
Jaz Aquaviva,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,559.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys
Jaz Aquaviva,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,559.0,,Novaturas,Egiptas,Superior Bay View tipo kambarys
Jaz Aquaviva,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,559.0,,Novaturas,Egiptas,Family Garden View tipo kambarys
Pickalbatros Albatros White Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,545.0,,Novaturas,Egiptas,Deluxe Pool View tipo kambarys
Pickalbatros Albatros White Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,559.0,,Novaturas,Egiptas,Deluxe Side Sea View tipo kambarys
Pickalbatros Albatros White Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,575.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Pickalbatros Albatros White Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Junior Suite Pool View tipo kambarys
Pickalbatros Albatros White Beach,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,665.0,,Novaturas,Egiptas,Junior Suite Sea View tipo kambarys
Pickalbatros Dana Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,545.0,,Novaturas,Egiptas,Standartinis kambarys
Pickalbatros Dana Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,555.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys
Pickalbatros Dana Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,565.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys
Pickalbatros Dana Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys
Pickalbatros Dana Beach Resort,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,629.0,,Novaturas,Egiptas,Family Pool View tipo kambarys
Prima Life Makadi Resort & Spa,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,549.0,,Novaturas,Egiptas,Standartinis kambarys
Prima Life Makadi Resort & Spa,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Standard Sea View tipo kambarys
Prima Life Makadi Resort & Spa,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Family tipo kambarys
Prima Life Makadi Resort & Spa,"Makadi Bėjus, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,760.0,,Novaturas,Egiptas,Standartinis kambarys
Prima Life Makadi Resort & Spa,"Makadi Bėjus, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,789.0,,Novaturas,Egiptas,Standartinis kambarys
Steigenberger Golf Resort El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,555.0,,Novaturas,Egiptas,Superior tipo kambarys
Steigenberger Golf Resort El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,589.0,,Novaturas,Egiptas,Deluxe tipo kambarys
Steigenberger Golf Resort El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai,615.0,,Novaturas,Egiptas,Junior Suite tipo kambarys
Steigenberger Golf Resort El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,625.0,,Novaturas,Egiptas,Superior tipo kambarys
Steigenberger Golf Resort El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,659.0,,Novaturas,Egiptas,Deluxe tipo kambarys
Labranda Club Paradisio El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,559.0,,Novaturas,Egiptas,Standartinis kambarys
Labranda Club Paradisio El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Standard Pool View tipo kambarys
Labranda Club Paradisio El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,605.0,,Novaturas,Egiptas,Standard Sea View tipo kambarys
Labranda Club Paradisio El Gouna,"El Guna, Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,4.0,4,Viskas įskaičiuota,770.0,,Novaturas,Egiptas,Standartinis kambarys
Labranda Club Paradisio El Gouna,"El Guna, Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,809.0,,Novaturas,Egiptas,Standartinis kambarys
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,559.0,,Novaturas,Egiptas,Classic Standard Garden View tipo kambarys
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,595.0,,Novaturas,Egiptas,Classic Standard Garden View tipo kambarys
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,629.0,,Novaturas,Egiptas,Deluxe Room Lagoon View tipo kambarys
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Pusryčiai ir vakarienė,659.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Movenpick Resort & Spa El Gouna,"El Guna, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,659.0,,Novaturas,Egiptas,Deluxe Room Lagoon View tipo kambarys
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,565.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Deluxe Garden View tipo kambarys
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Deluxe Family Garden View tipo kambarys
Jaz Makadi Saraya Resort,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Family Pool View tipo kambarys
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,569.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Family Garden View tipo kambarys
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,589.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Superior Family Pool View tipo kambarys
Jaz Makadi Oasis Resort & Club,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,679.0,,Novaturas,Egiptas,Deluxe Family Garden View tipo kambarys
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,575.0,,Novaturas,Egiptas,Deluxe Pool View tipo kambarys
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,585.0,,Novaturas,Egiptas,Deluxe Side Sea View tipo kambarys
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys
Pickalbatros Blu SPA,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,649.0,,Novaturas,Egiptas,Elite Side Sea View tipo kambarys
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,605.0,,Novaturas,Egiptas,Superior Sea View tipo kambarys
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,645.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-06,Skrydis su bagažu,5.0,4,Viskas įskaičiuota,800.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Hilton Hurghada Plaza,"Hurgada., Hurgada, Egiptas",2024-02-10,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,809.0,,Novaturas,Egiptas,Deluxe Sea View tipo kambarys
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,579.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,599.0,,Novaturas,Egiptas,Family tipo kambarys
Jaz Makadina,"Madinat Makadis, Hurgada, Egiptas",2024-02-03,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,615.0,,Novaturas,Egiptas,Superior Side Sea View tipo kambarys
